,model,ablation,predicted,fold,fold_id,type,subject,joint,polDegree,FNO_batch,FNO_nbMod,FNO_nbHC,FNO_maxIt,fitTime,posRMSE,velRMSE,posAAE,velAAE,tauRMSE,tauAAE,pErrMax,vErrMax,pErrStd,vErrStd,tauErrMax,tauErrStd
23482,MVPR,anthropo,posvel,2-fold,fold1,eval,S2_c,shoulder,2,,,,,8.001217603683472,0.383238445104461,0.0045000875114797,0.3279279265037955,0.0035215221593132,2.1337969704692727,1.7581913872497643,1.0614356707168628,0.0157502829254887,0.3490454786775585,0.0044904518048772,6.968797429641933,2.078529757173602
23483,MVPR,anthropo,posvel,2-fold,fold1,eval,S2_c,elbow,2,,,,,8.001217603683472,0.3405799351766358,0.0050812831587246,0.2794940580110899,0.0039660327547187,0.9133544862880476,0.7309543483325112,0.7896250442387824,0.0171673410075034,0.3056176214869353,0.0050527398867749,2.9209268072589065,0.905429213852307
23484,MVPR,anthropo,posvel,2-fold,fold1,eval,S4_c,shoulder,2,,,,,8.001217603683472,0.4358045407590176,0.0066013570528389,0.3489300232076823,0.0052002353454885,2.541543020377101,1.97815215177006,1.3832173823732807,0.0241566834724509,0.4149843080993529,0.0062087987734348,8.197208324977737,2.4347832792079283
23485,MVPR,anthropo,posvel,2-fold,fold1,eval,S4_c,elbow,2,,,,,8.001217603683472,0.470104874719334,0.008767020385206,0.3796928522322534,0.0068831460675455,0.9166554993895204,0.7243066281361658,1.3754899661428737,0.0386872642099966,0.4424639831147732,0.0087025775130316,3.296013500657474,0.9077679575795528
23486,MVPR,anthropo,posvel,2-fold,fold1,eval,S7_c,shoulder,2,,,,,8.001217603683472,0.3588220374244125,0.005089442120386,0.2915456134737778,0.0041265368894311,3.496925805218189,2.797116485124626,1.0148925326642115,0.0164389866371351,0.3582119628455678,0.0050892281960766,11.23040247963089,3.4645073096197274
23487,MVPR,anthropo,posvel,2-fold,fold1,eval,S7_c,elbow,2,,,,,8.001217603683472,0.2951779107124027,0.0048155745181014,0.2398831329604074,0.0037405859660612,1.0380056873930823,0.8306873149652564,0.8592056163353881,0.0212708679480943,0.2917574338635978,0.0048061966084127,3.378578030474728,1.0226375190580863
23488,MVPR,anthropo,posvel,2-fold,fold1,eval,S9_c,shoulder,2,,,,,8.001217603683472,0.3821692630919084,0.0057610702344743,0.3098732824883336,0.0047937089243815,2.005211745733266,1.5747552268708749,1.0523879268507446,0.0175852927488621,0.3797035253241083,0.0057582598900666,6.315613821828303,1.908607390222852
23489,MVPR,anthropo,posvel,2-fold,fold1,eval,S9_c,elbow,2,,,,,8.001217603683472,0.3707417117661756,0.0055173014796321,0.305408354342613,0.0043100612321507,0.6745668604610319,0.5749142384031395,0.8669509187686056,0.0177077689391136,0.346626927140908,0.0054783011375761,2.102525515795412,0.6565447489750202
23490,MVPR,anthropo,posvel,2-fold,fold2,train,S03_a,shoulder,2,,,,,25.229387044906616,0.1947659147110821,0.0035208591725459,0.1587110997707861,0.002818064710279,0.9932571394092276,0.7751321279271063,0.5328307618359087,0.0166279008584509,0.1821719139469658,0.0035193487884686,3.413348206479972,0.8347212488061424
23491,MVPR,anthropo,posvel,2-fold,fold2,train,S03_a,elbow,2,,,,,25.229387044906616,0.2498352584453966,0.0039943093720179,0.1793613017004238,0.0030959234165509,0.3957134622315737,0.3208624127398372,0.888856216227808,0.0176119056320347,0.2329506074394519,0.0039509693509505,1.3692030704291391,0.3912833925339617
23492,MVPR,anthropo,posvel,2-fold,fold2,train,S05_a,shoulder,2,,,,,25.229387044906616,0.1346547697358461,0.0023360943645547,0.1054813620308278,0.0018192121684703,0.3525869654111036,0.2834457774028507,0.5042607336643403,0.0106769050895762,0.1067563630711188,0.0023327094523655,1.3476041149517113,0.3516863490723467
23493,MVPR,anthropo,posvel,2-fold,fold2,train,S05_a,elbow,2,,,,,25.229387044906616,0.2826674380618425,0.003526624597189,0.2157223407701101,0.002691163721874,0.453443167910011,0.3615339927506678,1.0687126627520147,0.016154160111499,0.2115935872445256,0.0035197667876266,1.4207886326755728,0.3652444270029381
23494,MVPR,anthropo,posvel,2-fold,fold2,train,S06_a,shoulder,2,,,,,25.229387044906616,0.1766837902135081,0.0023432762368084,0.1493129091079227,0.0018166627558068,0.6040830569910722,0.50549281368551,0.9008633716762464,0.017819395674835,0.110163641559195,0.0023411409450721,2.948213685912258,0.4220990153086504
23495,MVPR,anthropo,posvel,2-fold,fold2,train,S06_a,elbow,2,,,,,25.229387044906616,0.1949956908320254,0.0033119153702141,0.1571346226627177,0.0027114477226747,0.365061722075081,0.2964682174723244,0.8052820905317528,0.0134331843949198,0.1587456200710089,0.0031833985191573,1.6918901749402633,0.3572630435606728
23496,MVPR,anthropo,posvel,2-fold,fold2,train,S10_a,shoulder,2,,,,,25.229387044906616,0.0744995806273032,0.0016150158017267,0.0582657227883649,0.0012550366791001,0.1922358703200346,0.1538337915704609,0.3671235183320224,0.0084887721077899,0.0744893432112382,0.0016150075909219,1.3055074373129083,0.1920585628502488
23497,MVPR,anthropo,posvel,2-fold,fold2,train,S10_a,elbow,2,,,,,25.229387044906616,0.1443927467415475,0.0019156366664511,0.1175225977761032,0.0015107448686193,0.188679163453897,0.1537799031489297,0.4864044577357889,0.0096978751603365,0.1442509624694169,0.0019095005210727,0.7054580728293823,0.188111463781144
23498,MVPR,anthropo,posvel,2-fold,fold2,train,S12_a,shoulder,2,,,,,25.229387044906616,0.1714017866639888,0.0027123843659939,0.1447768724131473,0.0021542940026978,0.918398535616648,0.7791289738158562,0.5045809828812384,0.0162704376646993,0.1039929238750872,0.0026978181305702,4.3884661796214095,0.5625468813110074
23499,MVPR,anthropo,posvel,2-fold,fold2,train,S12_a,elbow,2,,,,,25.229387044906616,0.1682606653716812,0.0033916888469369,0.1252971025941512,0.0027613119305503,0.5858582732865039,0.4779834654578731,0.8629719020624176,0.0213564475291781,0.1645877806894032,0.0032970017028267,2.4500294560578,0.4842042510787443
23500,MVPR,anthropo,posvel,2-fold,fold2,train,S13_c,shoulder,2,,,,,25.229387044906616,0.3657123819520901,0.0056553643024772,0.3013543683938295,0.0045135410945487,2.0187406461599164,1.6328799831752632,1.006124017650675,0.0196549083614501,0.3596358977539828,0.0056532519290156,6.257664785747795,2.0145743623989905
23501,MVPR,anthropo,posvel,2-fold,fold2,train,S13_c,elbow,2,,,,,25.229387044906616,0.3505295569820013,0.0060092812634461,0.2821150667405909,0.0047195212411016,0.8425142886089674,0.6613945815922825,1.123548371609457,0.0238437469562632,0.3498577308969732,0.0060045688913047,2.9158683773392484,0.8208206406890476
23502,MVPR,anthropo,posvel,2-fold,fold2,train,S14_c,shoulder,2,,,,,25.229387044906616,0.4110158414066665,0.0063711822564676,0.3300765506781409,0.0053683898637604,1.7077388445344408,1.3323671312060006,1.292757471203037,0.0217215041260912,0.4077881523512044,0.0063711447999184,5.955527910063809,1.6635933875185842
23503,MVPR,anthropo,posvel,2-fold,fold2,train,S14_c,elbow,2,,,,,25.229387044906616,0.3473637951651467,0.0063847286498025,0.2680970473759479,0.0048932572423063,0.4751294460906437,0.3790903658542034,1.3512688990309192,0.0256347615888497,0.3451345444815784,0.0063837879146683,1.49352352359701,0.4734609165407574
23504,MVPR,anthropo,posvel,2-fold,fold2,train,S15_c,shoulder,2,,,,,25.229387044906616,0.3704507490613914,0.0057076530167752,0.3105970966041229,0.0048519359967151,2.7093718507481657,2.1967714676480767,1.0265766022733271,0.0180102330561717,0.3686587235780327,0.0057009636442833,8.391987247250858,2.6218003952358884
23505,MVPR,anthropo,posvel,2-fold,fold2,train,S15_c,elbow,2,,,,,25.229387044906616,0.2942600052323628,0.0052502785847563,0.2394451445410105,0.0042463940414292,0.7342411129193603,0.6000639508552637,0.8950983583412062,0.0240568412222691,0.2914963262877845,0.0052386730016847,2.6350544990167424,0.7308599194361348
23506,MVPR,anthropo,posvel,2-fold,fold2,train,S16_c,shoulder,2,,,,,25.229387044906616,0.3063675645608493,0.0042435185264756,0.2564990720660395,0.0033444894114095,2.6601552098936843,2.17648606030726,0.8729719962582252,0.0211636728144065,0.304242519591817,0.0042421782975993,7.58874512410875,2.659775974414216
23507,MVPR,anthropo,posvel,2-fold,fold2,train,S16_c,elbow,2,,,,,25.229387044906616,0.3098132482164994,0.00510287816661,0.2571628842529166,0.0040291772314857,1.1003995100270567,0.887695622276503,0.8021085917616944,0.0196424816686369,0.3081032762624234,0.0050825566498382,2.9829123550081453,1.0886935755123757
23508,MVPR,anthropo,posvel,2-fold,fold2,train,S17_c,shoulder,2,,,,,25.229387044906616,0.361099884757958,0.0054033930973386,0.2945976743773958,0.0044669480434316,2.856235997746979,2.2917049711373387,1.2125720150903363,0.016117152045342,0.3610268817049955,0.0054024276435311,10.157315735373816,2.8301520153912163
23509,MVPR,anthropo,posvel,2-fold,fold2,train,S17_c,elbow,2,,,,,25.229387044906616,0.2896281574403355,0.0051605811272025,0.2374564116119526,0.0041234307406097,0.9355705206150908,0.754045934588803,0.8606501916623576,0.018807748003627,0.2892217839907967,0.0051605445987026,3.1203664010995764,0.9334057639568888
23510,MVPR,anthropo,posvel,2-fold,fold2,train,S2_c,shoulder,2,,,,,25.229387044906616,0.3576788865856941,0.0044804376273399,0.3063520359846661,0.0035177965642737,2.032786172401998,1.6596904292306762,0.9215099169523164,0.0171343208081175,0.3350131765308582,0.0044602972565891,6.3452621359699215,2.021060921421987
23511,MVPR,anthropo,posvel,2-fold,fold2,train,S2_c,elbow,2,,,,,25.229387044906616,0.3460064736355625,0.0050455239439337,0.2848559524821998,0.0039645478389861,0.901340578042167,0.7245641025760511,0.8392049253305136,0.0183190558809462,0.3110042995402742,0.0050234758471587,3.077643225303825,0.900489106386413
23512,MVPR,anthropo,posvel,2-fold,fold2,train,S4_c,shoulder,2,,,,,25.229387044906616,0.3934267301735767,0.0060888146939619,0.318968795681032,0.00483283499418,2.4007942643268407,1.8661084210494812,1.150585212846871,0.0217179801035612,0.3884190308365883,0.0059541090234124,7.667772223288253,2.335049675124628
23513,MVPR,anthropo,posvel,2-fold,fold2,train,S4_c,elbow,2,,,,,25.229387044906616,0.448170946640356,0.008526292373421,0.3634459694899584,0.0066348664705958,0.8787054758254016,0.7049344461014035,1.325987995467424,0.0363002810852018,0.4426883001305339,0.008516544156873,3.267034899959487,0.8735269090095703
23514,MVPR,anthropo,posvel,2-fold,fold2,train,S7_c,shoulder,2,,,,,25.229387044906616,0.3552370093069486,0.005111182907454,0.286764655702821,0.0041435987369693,3.481936712973836,2.7427271004327918,1.0337139377055713,0.0170408538848333,0.3504526488767003,0.0050980216198017,11.243060583432795,3.386104502531268
23515,MVPR,anthropo,posvel,2-fold,fold2,train,S7_c,elbow,2,,,,,25.229387044906616,0.2999110454417395,0.0047601837925968,0.2452518147987465,0.0037118728922539,1.0169117728944477,0.8161383405306148,0.925866788363028,0.0209310514472344,0.2937780467691145,0.0047329584886248,3.63966872526266,1.0106787087280675
23516,MVPR,anthropo,posvel,2-fold,fold2,train,S9_c,shoulder,2,,,,,25.229387044906616,0.3713439256615805,0.0057116856251624,0.3017830139084699,0.0047500144787536,1.9256688187956368,1.5063704590638087,1.1204087070697062,0.0186961550456265,0.3678696906816846,0.0057043763069404,6.386400419959449,1.8421150668412969
23517,MVPR,anthropo,posvel,2-fold,fold2,train,S9_c,elbow,2,,,,,25.229387044906616,0.3552415935352792,0.0053727681244431,0.2926849749480572,0.0041667265757949,0.642848505923903,0.5305585025925109,1.007071976662563,0.0170904130361321,0.3469065888549916,0.0053667723424968,2.224051625886519,0.6380563112634483
23518,MVPR,anthropo,posvel,2-fold,fold2,eval,S01_a,shoulder,2,,,,,25.229387044906616,0.1537411154196673,0.0024314938555121,0.1277597040095772,0.0019420986114391,0.4305926821151435,0.3288995074276164,0.5049993408058775,0.0130208717499071,0.1000134253821871,0.0024270004163638,2.03634071156613,0.3788150785896794
23519,MVPR,anthropo,posvel,2-fold,fold2,eval,S01_a,elbow,2,,,,,25.229387044906616,0.1967783430747425,0.0026167166499858,0.1656479449786155,0.0020938767020206,0.2935515121336927,0.2310939688927886,0.8000826972949847,0.0152370516740352,0.141864240391568,0.0025610943873024,1.2416007265340805,0.2883603750454188
23520,MVPR,anthropo,posvel,2-fold,fold2,eval,S02_a,shoulder,2,,,,,25.229387044906616,0.2833328222304454,0.0027603985752317,0.2580961093542712,0.0020130862989877,0.857780800045673,0.7818673377770843,1.104750092111106,0.0171335958644073,0.1206080347376283,0.0026922897735208,3.8536222330727465,0.3857299404237242
23521,MVPR,anthropo,posvel,2-fold,fold2,eval,S02_a,elbow,2,,,,,25.229387044906616,0.2083714166877417,0.0036730136160973,0.1779149743356577,0.0030346247305788,0.4428719849594306,0.3534750978957609,0.9503883832395652,0.021976062035696,0.1299420204266003,0.0035180818555765,1.541814744973343,0.3509879351769316
23522,MVPR,anthropo,posvel,2-fold,fold2,eval,S04_a,shoulder,2,,,,,25.229387044906616,0.1334707652903695,0.0029304263612821,0.1055784150110873,0.0022153565725465,0.7036968789423234,0.5719834489452733,0.561917683477315,0.0155336458041561,0.1297719184557892,0.0029302014650665,2.986571745476544,0.6120012260411329
23523,MVPR,anthropo,posvel,2-fold,fold2,eval,S04_a,elbow,2,,,,,25.229387044906616,0.2133432956526757,0.0037280321786898,0.1613999396558924,0.0030596470143201,0.5843775449533094,0.4778132140564845,0.7856399099515607,0.0146867737164398,0.1975589630698037,0.0036820391176924,1.8447595635155944,0.4790936978624103
23524,MVPR,anthropo,posvel,2-fold,fold2,eval,S09_a,shoulder,2,,,,,25.229387044906616,0.1627453975420161,0.0043139385898899,0.1287314251659104,0.003400362567516,1.1046530117728852,0.8981970069099628,1.0221366855466685,0.0230097811810086,0.1589995716572345,0.0042644054430194,4.433122635452952,0.7867078822623833
23525,MVPR,anthropo,posvel,2-fold,fold2,eval,S09_a,elbow,2,,,,,25.229387044906616,0.2698747214204008,0.0042621671350139,0.2288293246907372,0.0032609115329263,0.7285860089282669,0.5954315895708439,1.0509162429165406,0.0234664861119871,0.2171131070238267,0.0037624703627602,2.6422811308440504,0.4910864420968054
23526,MVPR,anthropo,posvel,2-fold,fold2,eval,S10_c,shoulder,2,,,,,25.229387044906616,0.4358742858192544,0.0062259770901026,0.3503487662367306,0.0050986548164786,2.678125431880015,2.1243174729472507,1.3553656070395514,0.0206818673376693,0.4276785478698433,0.0062023572690616,8.047712562173114,2.6283246550836417
23527,MVPR,anthropo,posvel,2-fold,fold2,eval,S10_c,elbow,2,,,,,25.229387044906616,0.3973653831050969,0.0058947350442618,0.3219031822895263,0.0046119889293875,0.70511427611719,0.5574241962373641,1.2793964461680307,0.0239671006603172,0.3741969298397971,0.0058903775781998,2.5095160651492967,0.6876254283762214
23528,MVPR,anthropo,posvel,2-fold,fold2,eval,S11_c,shoulder,2,,,,,25.229387044906616,0.4236223105248632,0.0063228911291208,0.3335159671328497,0.0052152786379802,2.143655805313699,1.6667259864157395,1.485370177180288,0.0199875143511888,0.3964002403539667,0.0063210528312838,6.95519927625546,2.006089539329808
23529,MVPR,anthropo,posvel,2-fold,fold2,eval,S11_c,elbow,2,,,,,25.229387044906616,0.3563042241192946,0.0056569782246488,0.2844413234279992,0.0044369693296144,0.5963391925646417,0.4849836275733253,1.628448267522725,0.0245329533245584,0.3386966435683614,0.0056504120858715,2.4741438801471016,0.59632884322058
23530,MVPR,anthropo,posvel,2-fold,fold2,eval,S12_c,shoulder,2,,,,,25.229387044906616,0.3784016933178968,0.0056123690568656,0.3065879579195685,0.0046083726041682,2.630613070410194,2.041862613002257,1.0813595816438482,0.0160122943032423,0.3725617886879452,0.0056108464522563,8.035626009688258,2.479998523974752
23531,MVPR,anthropo,posvel,2-fold,fold2,eval,S12_c,elbow,2,,,,,25.229387044906616,0.3629085245082253,0.0063416033857286,0.2950709063540561,0.0050714671330558,0.7452555641282409,0.6249732077276198,0.9498635339054308,0.025555096237369,0.3556902091925823,0.0063301492923949,2.403801190460957,0.7276689547534171
23532,MVPR,anthropo,posvel,2-fold,fold2,eval,S14_a,shoulder,2,,,,,25.229387044906616,0.1020016308329815,0.0032058394196987,0.0811941016270716,0.002405974748746,0.2562843123241947,0.2000542362562227,0.4394430560338465,0.0191458602207981,0.101539731666938,0.0031657712729348,1.1350501799321644,0.240336460164608
23533,MVPR,anthropo,posvel,2-fold,fold2,eval,S14_a,elbow,2,,,,,25.229387044906616,0.1601253078398798,0.0039369926790873,0.1249728307023214,0.0029381387874527,0.1836062358094062,0.1452740185184927,0.5971748539913853,0.0219659684989911,0.1549598784286008,0.0039106502545055,0.742967231029356,0.1766326978787515
23534,MVPR,anthropo,posvel,2-fold,fold2,eval,S1_c,shoulder,2,,,,,25.229387044906616,0.3554002412682474,0.0054431157556097,0.295657303549787,0.0043405683101416,2.676924817792113,2.124236990860299,1.0886414775536304,0.0233109570273876,0.3553989691157711,0.005435592145889,9.903656675855576,2.647352786110614
23535,MVPR,anthropo,posvel,2-fold,fold2,eval,S1_c,elbow,2,,,,,25.229387044906616,0.2989229009406803,0.0061455586720294,0.2399446346637228,0.0048470526807689,0.8270454747153404,0.6770992381025333,1.0794561892356938,0.0302461196199868,0.2960294675778332,0.0061361043126137,2.3353317817554093,0.8268417371325145
23536,MVPR,anthropo,posvel,2-fold,fold2,eval,S3_c,shoulder,2,,,,,25.229387044906616,0.3737826375558635,0.0059148882570691,0.3014717356183559,0.0048208536516219,2.3229221740784816,1.8438808108279736,1.125500475508373,0.0207703603975922,0.3711010000232926,0.0059016634145755,7.732525616104589,2.298867815418103
23537,MVPR,anthropo,posvel,2-fold,fold2,eval,S3_c,elbow,2,,,,,25.229387044906616,0.3169708263214529,0.0053591479803963,0.254671902463174,0.0041952695810732,0.8369027090656601,0.664161806791316,1.1582561202604769,0.020884824040227,0.3036629417717377,0.0053075441677432,2.9228342936885348,0.8177957745016369
23538,MVPR,anthropo,posvel,2-fold,fold2,eval,S5_c,shoulder,2,,,,,25.229387044906616,0.3471333324773823,0.0047690605624813,0.2832914335500056,0.0039723488349421,2.7523937558732863,2.173074012900677,0.9814025981007076,0.017888387617999,0.3465939419830193,0.0047641063474825,9.406087278379994,2.7367516566711805
23539,MVPR,anthropo,posvel,2-fold,fold2,eval,S5_c,elbow,2,,,,,25.229387044906616,0.3206941617938315,0.0052116158992774,0.2618467782761227,0.0041617379564257,0.9671991285876776,0.7870164264494911,0.9754920329610468,0.0207255757773752,0.3100999060726652,0.005192278399354,3.047612670380738,0.966989033092273
23540,MVPR,anthropo,posvel,2-fold,fold2,eval,S6_c,shoulder,2,,,,,25.229387044906616,0.3682347779573248,0.005328463277448,0.3048299708348775,0.0043351345272573,2.613611044514975,2.113894624346567,1.063246573488873,0.0191728004652797,0.367953373678158,0.005313728170112,7.877792814205232,2.573959581066936
23541,MVPR,anthropo,posvel,2-fold,fold2,eval,S6_c,elbow,2,,,,,25.229387044906616,0.2991485101161793,0.0043382854173626,0.2381610600548853,0.0033640999680774,0.7940741101703417,0.6433744172091548,1.43189539748771,0.0177872591865935,0.295001753888121,0.0043365244989731,3.0974768566941093,0.7933169269012116
23542,MVPR,anthropo,posvel,2-fold,fold2,eval,S8_c,shoulder,2,,,,,25.229387044906616,0.4109317836975062,0.006340300072522,0.34299935477525,0.0051514740714754,2.962491178874668,2.305678762078877,1.445316640512985,0.0214146995114757,0.4107725868461673,0.0063393599567026,12.219565706135205,2.9056037053833674
23543,MVPR,anthropo,posvel,2-fold,fold2,eval,S8_c,elbow,2,,,,,25.229387044906616,0.3548649654515216,0.0061543237411652,0.2891972173142496,0.004983497309731,1.0270471923074438,0.8176136443139715,1.0872466538794865,0.0240401738811636,0.3342919083258248,0.0061524345326407,4.779587200120635,1.0129204621232597
23544,MVPR,forces,pos,3-fold,fold1,train,S01_a,shoulder,3,,,,,570.2101521492004,0.112767379522609,0.8136729328226829,0.0852962893522862,0.5426104166852412,3.809173913262031,2.642968810385569,0.8594103078422083,8.687845002787622,0.0933250136408725,0.8136729255629281,27.743417372658328,3.801936508394711
23545,MVPR,forces,pos,3-fold,fold1,train,S01_a,elbow,3,,,,,570.2101521492004,0.0940632843727626,0.7326956543448526,0.0747790345947743,0.5809302010900945,0.8627438705787182,0.6340261886372185,0.5300334379439156,4.799513027875535,0.0926970438287545,0.7326956447192867,8.211930680054792,0.8591363385406936
23546,MVPR,forces,pos,3-fold,fold1,train,S02_a,shoulder,3,,,,,570.2101521492004,0.1924783366763379,0.9751042007156552,0.1554032345516052,0.6923231586458276,3.762763841185317,2.616993915818616,0.9285472164706778,11.577454655797904,0.1448924286350777,0.9751040322079904,41.39472628569512,3.749824866731637
23547,MVPR,forces,pos,3-fold,fold1,train,S02_a,elbow,3,,,,,570.2101521492004,0.1231263265186089,0.7665805248617428,0.1001786791533797,0.5921361029407537,0.97069828770564,0.6760875837665021,0.5471104014064385,6.247867903164406,0.1091006763478444,0.7665805234462836,25.084579637557265,0.9473725126965324
23548,MVPR,forces,pos,3-fold,fold1,train,S04_a,shoulder,3,,,,,570.2101521492004,0.0937969649514979,0.7979210746692822,0.0710842841453696,0.5578711889564394,4.659434680733873,3.2821262381461778,0.5435247528510057,4.643741748825595,0.0936437027801105,0.7979193714482775,24.1864825308905,4.657979889201111
23549,MVPR,forces,pos,3-fold,fold1,train,S04_a,elbow,3,,,,,570.2101521492004,0.10259745207425,0.7531354615842374,0.0781806550160525,0.560440876345412,0.9490406460256922,0.6854932417931627,0.472039493190995,5.161402290128558,0.0970312704421548,0.7531353556293601,5.850103093866416,0.946003908042005
23550,MVPR,forces,pos,3-fold,fold1,train,S05_a,shoulder,3,,,,,570.2101521492004,0.150789490695485,0.7561379856216462,0.1155641074680923,0.5564365224834085,2.474924154126436,1.7451091824172211,0.5769666762588292,4.785460891429674,0.1356108741233809,0.7561372539373872,14.417564176380353,2.469160179890622
23551,MVPR,forces,pos,3-fold,fold1,train,S05_a,elbow,3,,,,,570.2101521492004,0.2232132281076375,1.0681780581532982,0.1554737121774355,0.7517140660811169,0.6115089852020407,0.4500357953647997,0.9605849823703658,7.297481669905514,0.1928814661035814,1.0681778515758935,6.351924691572391,0.6061948599143405
23552,MVPR,forces,pos,3-fold,fold1,train,S09_a,shoulder,3,,,,,570.2101521492004,0.0829101243254313,0.6119748250424802,0.0628224199959388,0.4444018414474284,3.243970522813541,2.391227476840874,0.5582111922375899,4.586487838246868,0.0828194872279592,0.6119747886456375,17.434285108246886,3.243399181534505
23553,MVPR,forces,pos,3-fold,fold1,train,S09_a,elbow,3,,,,,570.2101521492004,0.1165552354999789,0.6879576547122325,0.0922711025084952,0.5073682819551228,0.8176767592195365,0.5810158816939575,0.5444930706416873,4.970465081134301,0.1129135021573272,0.6879573599217467,8.550943503317505,0.8091786453454689
23554,MVPR,forces,pos,3-fold,fold1,train,S10_a,shoulder,3,,,,,570.2101521492004,0.0975114409691629,0.5487938945136857,0.076056884171589,0.3822671542468474,1.2213297790936375,0.8831472585652896,0.6011550847696479,3.7558563846276,0.0970491266350401,0.5487936473738173,6.789247800645275,1.2201676043784822
23555,MVPR,forces,pos,3-fold,fold1,train,S10_a,elbow,3,,,,,570.2101521492004,0.1270332508972327,0.5999026967917238,0.1028558249504279,0.3995796079160134,0.3386517285767153,0.2582566007850749,0.5135746539998269,4.4385191382734,0.1270108397142077,0.5999024015829003,3.323527285504005,0.3386386524923246
23556,MVPR,forces,pos,3-fold,fold1,train,S12_c,shoulder,3,,,,,570.2101521492004,0.3714340033985615,0.6583393784062043,0.305309336020635,0.5155437498818287,3.066904517457889,2.356703618402268,1.0421770391693057,7.014636453391132,0.3708672078565714,0.6583389851041107,24.786158904382557,3.05082402914622
23557,MVPR,forces,pos,3-fold,fold1,train,S12_c,elbow,3,,,,,570.2101521492004,0.3674095769172213,0.7047647442701649,0.2992202416740107,0.5407051052443584,0.8447383688058369,0.6643172938076206,0.9100135358081948,6.0393421578992745,0.3495710158066905,0.7047647187143744,7.90776208741968,0.8432788388120025
23558,MVPR,forces,pos,3-fold,fold1,train,S13_c,shoulder,3,,,,,570.2101521492004,0.346327805781506,0.6972499895538934,0.2844771211063005,0.5287860650118997,2.545030481263987,1.9390618363257748,1.057100642035136,6.463881823467322,0.34503833768414,0.6972496187852709,19.66676641429603,2.543620423992085
23559,MVPR,forces,pos,3-fold,fold1,train,S13_c,elbow,3,,,,,570.2101521492004,0.3402309174473,0.6523615457479346,0.2753078198576205,0.5042976559925858,0.9216820114844052,0.7225539654707079,1.0138377598365995,6.625979008879779,0.3396471974037111,0.6523612596293673,6.319072659544891,0.912912827514154
23560,MVPR,forces,pos,3-fold,fold1,train,S14_c,shoulder,3,,,,,570.2101521492004,0.4015763932860052,0.7846648524390554,0.3261924398485289,0.6183526985784212,2.062567767405473,1.5850956189914651,1.253930334608882,9.016223557273827,0.4014511258808923,0.7846630383644205,19.09698451363874,2.048355920253633
23561,MVPR,forces,pos,3-fold,fold1,train,S14_c,elbow,3,,,,,570.2101521492004,0.337811520417707,0.7071625078972487,0.2617217699782657,0.5305512352616345,0.5735640313091657,0.434161053050022,1.43353487826515,5.1644391261887135,0.3377911295756575,0.7071579303061352,7.167309551123189,0.5708939026367329
23562,MVPR,forces,pos,3-fold,fold1,train,S16_c,shoulder,3,,,,,570.2101521492004,0.3040865472309209,0.5637119176241473,0.2522279340129777,0.4158809177585818,3.4650733155616336,2.7012236387385955,0.8832665373248001,5.38585072125739,0.3038957263872099,0.5637116228478152,23.91222817300796,3.4644324219456752
23563,MVPR,forces,pos,3-fold,fold1,train,S16_c,elbow,3,,,,,570.2101521492004,0.3187885143963089,0.6183464338923887,0.2645739785833852,0.4743317083426319,1.2979872756763418,0.9911499875763544,0.8434962021364636,7.065071049060246,0.3096951046225981,0.6183430970135592,11.70577471829067,1.2509588951029094
23564,MVPR,forces,pos,3-fold,fold1,train,S2_c,shoulder,3,,,,,570.2101521492004,0.3209686000753714,0.5579585482307032,0.2670464403070719,0.4079126729768633,2.485950105759298,1.800411206900617,0.9692869251178744,9.929122768934985,0.3189734892248738,0.5579572376533632,31.843313555642595,2.46872288389434
23565,MVPR,forces,pos,3-fold,fold1,train,S2_c,elbow,3,,,,,570.2101521492004,0.3216803321066857,0.5394900743795664,0.2660417479446448,0.4042076038131996,0.982381227050844,0.7764741425720512,0.7774581892579957,8.449984033545487,0.2976604852708253,0.5394900701920095,18.24741250007238,0.9797551200203624
23566,MVPR,forces,pos,3-fold,fold1,train,S3_c,shoulder,3,,,,,570.2101521492004,0.3655754487089471,0.6706176146666992,0.2950251914732338,0.5064540535087944,2.9385936910711696,2.147404583665527,1.056196363399122,10.485516915214966,0.3631056455427557,0.670616902245168,40.42331675585902,2.9259057701721987
23567,MVPR,forces,pos,3-fold,fold1,train,S3_c,elbow,3,,,,,570.2101521492004,0.313845754479955,0.5500146469665139,0.2562958831285012,0.4245393832708003,0.9858450408139856,0.725951679932727,1.0272543945694146,5.303237830928453,0.2905934580662739,0.5500139404619178,14.397678654162986,0.945314068155044
23568,MVPR,forces,pos,3-fold,fold1,train,S4_c,shoulder,3,,,,,570.2101521492004,0.409685974965683,0.7272845078998729,0.3286923876090964,0.5468544694766534,3.318819827832041,2.345275612287871,1.1704298073865365,7.551340811549656,0.4001456311846997,0.7272835275103811,51.29239050004281,3.2445271034427927
23569,MVPR,forces,pos,3-fold,fold1,train,S4_c,elbow,3,,,,,570.2101521492004,0.4436026101976374,0.9409967510888634,0.3622669673119703,0.6854102048795957,1.1687072040110509,0.810535361946419,1.2984108855275334,13.14289850866519,0.4381589933759495,0.9409943469628524,19.734127937022883,1.1679164539625533
