,model,ablation,predicted,fold,fold_id,type,dataType,subject,joint,polDegree,FNO_shuff,FNO_batch,FNO_nbMod,FNO_nbHC,FNO_maxIt,fitTime,posRMSE,velRMSE,posAAE,velAAE,tauRMSE,tauAAE,pErrMax,vErrMax,pErrStd,vErrStd,tauErrMax,tauErrStd
13862,MVLR,all_but_posvel,pos,3-fold,fold1,eval,FULL,S10_c,shoulder,,,,,,,0.0782530307769775,0.455639576368332,0.6769447027619385,0.3619403681269383,0.5209174032523919,3.225194245090473,2.404488631712574,1.3403461921745998,8.403429867619128,0.4013691613125734,0.6769413182104173,34.547378193760544,2.9398438868801757
13863,MVLR,all_but_posvel,pos,3-fold,fold1,eval,FULL,S10_c,elbow,,,,,,,0.0782530307769775,0.3863715091577068,0.6183033852441503,0.3154572843387015,0.4416675137629545,0.8163249546673866,0.5996828781793107,1.114669656326715,13.05944309610294,0.3604137451293293,0.6182992335779325,14.972028400468822,0.8161618319624441
13864,MVLR,all_but_posvel,pos,3-fold,fold1,eval,FULL,S11_c,shoulder,,,,,,,0.0782530307769775,0.4485053485990974,0.7214119350814456,0.3523675341795889,0.54699353385758,2.7933813174289863,1.9693609982515687,1.325975001270999,10.41216174704076,0.3932447925577497,0.7214098449040841,36.34521878813692,2.590881353776247
13865,MVLR,all_but_posvel,pos,3-fold,fold1,eval,FULL,S11_c,elbow,,,,,,,0.0782530307769775,0.3129935648527359,0.6143752732320673,0.2517705678676872,0.4326741035299895,0.7726895976541958,0.5214634478845122,0.9294715425721868,9.425356720307596,0.2888293644445465,0.6143748868568547,15.046545052833997,0.7725117582488965
13866,MVLR,all_but_posvel,pos,3-fold,fold1,eval,FULL,S12_a,shoulder,,,,,,,0.0782530307769775,0.2686522446617594,0.7571160025015798,0.2354436475767375,0.6315560345425184,3.3625788195365134,2.6140754472032675,0.5525030173003646,2.610676293485137,0.1350107562480151,0.7571155926546568,13.036796173635842,2.8996765025226887
13867,MVLR,all_but_posvel,pos,3-fold,fold1,eval,FULL,S12_a,elbow,,,,,,,0.0782530307769775,0.1764088623434797,0.8868417900098735,0.1376092584199613,0.686091433430757,1.5400015200066113,1.270231657589037,0.5947352059089605,3.2876909749293803,0.1324678066848987,0.8868416337516449,5.127199458213456,0.9189297727643904
13868,MVLR,all_but_posvel,pos,3-fold,fold1,eval,FULL,S14_a,shoulder,,,,,,,0.0782530307769775,0.1646285464807102,0.8813195975947568,0.1414530389490254,0.7378498699081765,1.561222336702709,1.1323007297577157,0.4713475917250815,4.411423325098945,0.1633475307607043,0.881319217540087,10.734333057641258,1.5610035282553634
13869,MVLR,all_but_posvel,pos,3-fold,fold1,eval,FULL,S14_a,elbow,,,,,,,0.0782530307769775,0.1885095434726149,1.0858964792525096,0.143166251953946,0.8595803091330846,0.3641598952399199,0.2600810758149091,0.680725187549975,5.560523513535709,0.1807092634321125,1.085896398816735,2.298992485483435,0.3263318117166889
13870,MVLR,all_but_posvel,pos,3-fold,fold1,eval,FULL,S15_c,shoulder,,,,,,,0.0782530307769775,0.3922799669580145,0.6145078183236744,0.3235335695580582,0.5006045521394735,3.368108402522189,2.57847098601122,1.1947978031526456,7.819598467926047,0.3810444073123366,0.6145075293928441,34.428425477507176,3.2067960648078637
13871,MVLR,all_but_posvel,pos,3-fold,fold1,eval,FULL,S15_c,elbow,,,,,,,0.0782530307769775,0.288858262401075,0.5332042347811382,0.2331282157440921,0.4152912996381235,0.8671150446792555,0.6737498398317244,0.8901840869122363,5.8885858606861685,0.2886565825227506,0.5332039655890464,12.102034263438014,0.8617827254146367
13872,MVLR,all_but_posvel,pos,3-fold,fold1,eval,FULL,S17_c,shoulder,,,,,,,0.0782530307769775,0.3662147381334804,0.5794123357989952,0.3004403791200521,0.461616879683821,3.436556300883969,2.6789801319273896,1.1187761710326245,6.60669434452964,0.3632545309823491,0.5794079833637579,36.5550134693781,3.3627699056952345
13873,MVLR,all_but_posvel,pos,3-fold,fold1,eval,FULL,S17_c,elbow,,,,,,,0.0782530307769775,0.2845581716185632,0.5434230478788893,0.2345450472654343,0.4142441503148569,1.0810966824780217,0.8643006783869776,0.7439464524546325,8.198083067119777,0.2841843232079241,0.5434204487441389,14.115573201538734,1.0810924735666902
13874,MVLR,all_but_posvel,pos,3-fold,fold1,eval,FULL,S1_c,shoulder,,,,,,,0.0782530307769775,0.3759095813474556,0.5665924746800505,0.3071578954063299,0.4391713878421331,3.166908312194969,2.45173128107213,1.239273503733268,5.812497792719373,0.3758568089437716,0.5665920627222812,25.840277376752763,3.1496303564938626
13875,MVLR,all_but_posvel,pos,3-fold,fold1,eval,FULL,S1_c,elbow,,,,,,,0.0782530307769775,0.2893059256061183,0.6105984399176361,0.2310953754581129,0.4636340494197011,0.8695430661009996,0.6918437968524944,0.9607999187728946,7.085717332352037,0.2892989117477447,0.6105978885236598,6.668632042971684,0.865952006440418
13876,MVLR,all_but_posvel,pos,3-fold,fold1,eval,FULL,S7_c,shoulder,,,,,,,0.0782530307769775,0.3628273146165608,0.5523109175964006,0.2915597360543138,0.4236595398956642,4.3046087257570855,3.187470856915478,1.0665947483131468,9.616635724195469,0.3545634126541674,0.5523054732823451,71.14475897730249,4.186083326099992
13877,MVLR,all_but_posvel,pos,3-fold,fold1,eval,FULL,S7_c,elbow,,,,,,,0.0782530307769775,0.2964907215434491,0.5105653225905192,0.2420430347226367,0.37341015644748,1.215983417428545,0.9190401506533936,0.8240525115668252,6.672224386993797,0.2914141002766106,0.5105612916620188,22.64810323618881,1.212813679295611
13878,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S01_a,shoulder,,,,,,,0.0721011161804199,0.2492247036686809,0.8709013759133036,0.2026179543565702,0.7736990462357841,2.1884023105819703,1.6520679827892617,0.5358366880136992,2.3894677260051176,0.172015164630282,0.8709013737310941,9.876107103515912,2.0602957846364705
13879,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S01_a,elbow,,,,,,,0.0721011161804199,0.1693340791611545,0.977807717753759,0.1426475712788877,0.8209934593852751,0.8515374218075088,0.6440328694907403,0.4935980835606013,3.2212859091192536,0.1693183063772729,0.9778076295557682,3.1395284522646,0.5920017417814593
13880,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S03_a,shoulder,,,,,,,0.0721011161804199,0.2506695470184769,0.9649533531856962,0.2215867602006372,0.8491598116693528,2.495420727611409,1.894555221152105,0.4859353571743074,4.744282411865353,0.2503837098985139,0.9649533458459162,20.99305677139631,2.495209311729083
13881,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S03_a,elbow,,,,,,,0.0721011161804199,0.3642645655244024,1.2632631759612447,0.2622248442053247,1.066829324664245,0.9222876523222306,0.6791945336581815,0.9936828988440826,4.004948196031655,0.2976424095290467,1.26326315790479,9.488860498415146,0.6690657272626653
13882,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S04_a,shoulder,,,,,,,0.0721011161804199,0.1993471241792551,0.717656196245475,0.162086770496601,0.6111281284253178,2.871231608044628,2.130614364455186,0.4361674791344082,2.4644664205557776,0.1469437487425919,0.7176561957695119,12.02603278916766,2.605440107440964
13883,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S04_a,elbow,,,,,,,0.0721011161804199,0.2669875518231995,1.0870379965322492,0.197891897101133,0.9071303447593974,1.2724564953029371,0.9961835807910032,0.7445395877091353,3.356403383913187,0.2025020793228936,1.0870379861540496,4.299987321456243,0.8477561514732181
13884,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S06_a,shoulder,,,,,,,0.0721011161804199,0.2321665821001718,0.7275733993177327,0.1959697247931087,0.6380578845989563,2.1117485777063125,1.596003326563041,0.4827826413810507,2.9167925733211697,0.1303613394988604,0.7275733581850753,10.96176404223004,1.939338360823997
13885,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S06_a,elbow,,,,,,,0.0721011161804199,0.1736891290019933,0.9918535433277308,0.1466648752674427,0.8372286956581471,0.8286117933175021,0.6095646958740988,0.555098388101734,3.74975483081521,0.1675334709924341,0.9918535052579452,3.304625998414068,0.6851697283158631
13886,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S10_a,shoulder,,,,,,,0.0721011161804199,0.1379879984914434,0.5129959724897972,0.1149936403668197,0.4161195155840163,0.8762339783718015,0.6134018018196485,0.4077287872573484,4.182420982751173,0.1323020319646158,0.51299589945354,8.153809660337918,0.8703780688715379
13887,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S10_a,elbow,,,,,,,0.0721011161804199,0.1852115440943052,0.6757705554769321,0.148077888876297,0.5124635268477034,0.2993149928273372,0.2250143930263345,0.596287106734908,6.733866590001725,0.1690734337130336,0.6757704181885787,3.159204483039504,0.2882802600020752
13888,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S10_c,shoulder,,,,,,,0.0721011161804199,0.445533946161694,0.6808825458093108,0.3549592021563164,0.5234399360916733,3.210891922684084,2.395913355448188,1.3244724511577632,8.44255872393549,0.4026121893616466,0.6808792824714491,34.67771578863926,2.9526327311362857
13889,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S10_c,elbow,,,,,,,0.0721011161804199,0.3713753658058518,0.6193820966439472,0.3058177512304936,0.4411013660492069,0.8162167703447976,0.6037718908697627,1.078366005918135,13.50717183390171,0.3595251917067535,0.6193782023839698,14.891119412814138,0.8143338510396947
13890,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S11_c,shoulder,,,,,,,0.0721011161804199,0.4390255304410549,0.7257074718238977,0.345939149875152,0.5491825560427899,2.787087675273705,1.9655497815079803,1.3211621087604264,10.513462602396684,0.3948879057767896,0.7257052405730258,36.48235885662956,2.6022165373148294
13891,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S11_c,elbow,,,,,,,0.0721011161804199,0.2971129764385574,0.6080085853011875,0.2378604657946022,0.4305590114048314,0.7702898640807149,0.5240525699809775,0.8859119224288878,9.037919616585,0.2872228412555231,0.6080083171506369,14.949213369143385,0.7688357701519115
13892,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S12_a,shoulder,,,,,,,0.0721011161804199,0.2787144109009301,0.75138199306314,0.2481788050713221,0.6173858720140237,3.535736234464312,2.737173944555187,0.5676187372949274,2.717384100031628,0.130537967731813,0.7513816057703929,13.216557254706762,3.0783513150963717
13893,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S12_a,elbow,,,,,,,0.0721011161804199,0.1517050880101228,0.8331159883675531,0.1182096162052225,0.6433051073897672,1.5242763703847777,1.2476365779325609,0.5526131978366575,3.236694498143655,0.1219259368795029,0.8331158198633973,5.067757298484388,0.9446976618696156
13894,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S13_c,shoulder,,,,,,,0.0721011161804199,0.3792027671556232,0.6104656056629821,0.3099934270071605,0.4720527542157263,2.380926294236533,1.87976472850022,1.1023995660490755,7.419312343524853,0.3754000493315654,0.610465435679148,20.010708725363827,2.38081641170794
13895,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S13_c,elbow,,,,,,,0.0721011161804199,0.3523842561012801,0.6084971768515602,0.2832224665029026,0.4761996898148564,0.9057120505525308,0.7219082300590368,1.0608811161804144,5.4841619158597865,0.3500905242629645,0.6084971436682717,6.335410510598313,0.8926846051471208
13896,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S14_a,shoulder,,,,,,,0.0721011161804199,0.1595442769038447,0.8655649269539301,0.1371752992375344,0.7146654949936583,1.5908579025953369,1.145570611112904,0.4698243037920236,4.509121038288333,0.157718096389533,0.8655646052064702,11.015625172955328,1.5904775607114512
13897,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S14_a,elbow,,,,,,,0.0721011161804199,0.1770686230688434,1.0396218438116245,0.1344556275545471,0.8174989964350451,0.3674226024305053,0.2636059931043835,0.6454628089470128,5.434541177235452,0.1703476156649124,1.039621805002384,2.309385027251884,0.3316616633325437
13898,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S15_c,shoulder,,,,,,,0.0721011161804199,0.3886771214474688,0.6170436926120784,0.321552180972833,0.5019539643741959,3.358862319852859,2.570788046471849,1.179157229143784,7.878716668705832,0.3824353440410955,0.6170433978056901,34.675085567274,3.2224079994216472
13899,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S15_c,elbow,,,,,,,0.0721011161804199,0.2954141194402188,0.5318682210343351,0.2401637763812103,0.4143550907556714,0.8712032886576223,0.684603908565617,0.858278999353625,5.881590540318671,0.2902740375340034,0.531867924286962,12.02518288244636,0.8596550456448498
13900,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S17_c,shoulder,,,,,,,0.0721011161804199,0.3657809216728324,0.583547676620246,0.3003213110657407,0.4638994494607165,3.438780672545567,2.676374796271054,1.1130196316405137,6.768608006542809,0.3651702297711414,0.5835432228908093,37.48529411353499,3.3828970803863743
13901,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S17_c,elbow,,,,,,,0.0721011161804199,0.2914946631187489,0.5444140414696527,0.2417037736221348,0.4144155193916273,1.080465522111794,0.8730995661709707,0.7634645455927438,8.318188979599483,0.2848725561382871,0.5444110983749778,14.052576214045253,1.0791272492020765
13902,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S1_c,shoulder,,,,,,,0.0721011161804199,0.3796857489254195,0.5708148503373816,0.3115062074388258,0.4420854354292068,3.1853634980582197,2.475922114157349,1.2386543859023342,5.770195540645629,0.3792968675430822,0.5708145147513608,25.422478381498408,3.176420504492863
13903,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S1_c,elbow,,,,,,,0.0721011161804199,0.295682614551396,0.6099687238335292,0.237590268250888,0.4629058848676422,0.8631088570738819,0.6914993354617646,0.8751907925045079,7.174167146232557,0.2921718436996618,0.6099683520512248,6.617434970923217,0.8624085022301045
13904,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S2_c,shoulder,,,,,,,0.0721011161804199,0.3637087511019831,0.5286199017997931,0.3068538474673331,0.3766380619122625,2.5537409739446875,1.870371763494584,0.9724391494916806,8.822085652257606,0.3427011108048614,0.5286198874002499,28.056569953519457,2.5524217457560674
13905,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S2_c,elbow,,,,,,,0.0721011161804199,0.3605032601496305,0.5209189198425414,0.2951756772615159,0.3897889053620495,1.021361319828929,0.7947499389880387,0.7677109287679735,8.373946808828924,0.2956419305048965,0.5209188935092985,18.064873922352824,1.018964630238548
13906,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S4_c,shoulder,,,,,,,0.0721011161804199,0.435777636326173,0.6750502994320728,0.3442020673334241,0.5051176120822515,3.4138613433851224,2.317947079242027,1.2409551515275066,9.130710689455311,0.3968325142868041,0.6750491140291317,54.233094182500224,3.193733807463592
13907,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S4_c,elbow,,,,,,,0.0721011161804199,0.4516570681085605,0.9578083945664552,0.3670968316409064,0.6765387508655196,1.2097860403067893,0.8217736587374006,1.302327492797038,17.045650586221342,0.4416904210441669,0.9578026519035836,22.125188702053755,1.2069563512067143
13908,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S6_c,shoulder,,,,,,,0.0721011161804199,0.3786539378634381,0.5711503624037191,0.3151559994701128,0.4411824279363793,3.283449770218742,2.536123744262259,0.9285766568274568,8.481238352232424,0.3785369066318186,0.5711503576977093,31.81570950176984,3.241722950466568
13909,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S6_c,elbow,,,,,,,0.0721011161804199,0.293062766921974,0.4110966569051943,0.2409325519508316,0.2882635292394045,0.9059610243085182,0.7323647911488494,0.7748353198509472,8.011679234726499,0.2323368830940218,0.4110960250102997,9.717545799418772,0.8872901127834251
13910,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S7_c,shoulder,,,,,,,0.0721011161804199,0.3598619636968733,0.5556639880449842,0.2910484993377357,0.4258356849747207,4.300527251998871,3.192154012395964,1.0619787057378454,9.73671618991039,0.3558535431005679,0.5556584339910703,71.45806417680254,4.206369393458474
13911,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S7_c,elbow,,,,,,,0.0721011161804199,0.2894277798148929,0.5078564557246842,0.2372761243525386,0.371891208272803,1.2092357692505882,0.9204049301598524,0.7821890703070754,6.690153946396316,0.2892159734040319,0.5078521545556656,22.542479506408085,1.2089208470199195
13912,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S8_c,shoulder,,,,,,,0.0721011161804199,0.4120621587086583,0.6648291134798101,0.342093183822206,0.5276751805554079,3.3655326222451025,2.544335551784982,1.172944899521844,5.974486070255514,0.4109200538091012,0.6648290663340408,34.27241780608339,3.3366538215717214
13913,MVLR,all_but_posvel,pos,3-fold,fold2,train,FULL,S8_c,elbow,,,,,,,0.0721011161804199,0.3379278789624421,0.6396040766121195,0.2775971330444477,0.4820246620928219,1.062550258703988,0.8121009119931317,0.8322020574751234,10.087777785291284,0.3118289579746854,0.6395950428082174,12.327243839591937,1.0585872326895076
13914,MVLR,all_but_posvel,pos,3-fold,fold2,eval,FULL,S02_a,shoulder,,,,,,,0.0721011161804199,0.3319588717955473,0.6401889440855535,0.299293761700643,0.543113914380934,1.993813962763418,1.5318450707526994,0.6371472681251851,2.520915163203369,0.1460022809839699,0.640188937432675,8.965259062231652,1.686873172555814
13915,MVLR,all_but_posvel,pos,3-fold,fold2,eval,FULL,S02_a,elbow,,,,,,,0.0721011161804199,0.1770938082406004,0.7154090344089723,0.1535745590129299,0.5864819919626629,0.8235006973890293,0.6316645213819215,0.4587563639973948,3.234610091132706,0.1309377881958176,0.7154088341134213,3.31215365373483,0.584396958961474
13916,MVLR,all_but_posvel,pos,3-fold,fold2,eval,FULL,S05_a,shoulder,,,,,,,0.0721011161804199,0.1900428913966258,0.6953700193442094,0.1579330095528646,0.5912308512013289,1.7915821596223325,1.2817278419916471,0.5932822506422992,3.3708629765060727,0.1808707351495001,0.6953700161857589,11.134951294465086,1.7536289289910163
13917,MVLR,all_but_posvel,pos,3-fold,fold2,eval,FULL,S05_a,elbow,,,,,,,0.0721011161804199,0.4291626731508578,0.9739771872413644,0.3608184347145508,0.7683422006713319,0.8743157587634889,0.7794050134470473,1.18423724527403,5.473750960756663,0.2329570690937625,0.9739771138852674,3.69552899741324,0.4086249148220552
13918,MVLR,all_but_posvel,pos,3-fold,fold2,eval,FULL,S09_a,shoulder,,,,,,,0.0721011161804199,0.2012130704902274,0.8800772807630414,0.1699497618900351,0.7045381798418868,3.143220136585786,2.3784626628047647,0.5150100592024387,4.393554499487313,0.1977031045047712,0.8800772090307454,19.07717261838213,3.120803658648608
13919,MVLR,all_but_posvel,pos,3-fold,fold2,eval,FULL,S09_a,elbow,,,,,,,0.0721011161804199,0.2579562794050166,1.1239003289312697,0.2260545744518155,0.9121137705642496,0.9516983409783316,0.7502300109548908,0.7680259801544718,5.617793104818047,0.2336091499296903,1.1239002386218058,9.610559342083013,0.950039499388834
13920,MVLR,all_but_posvel,pos,3-fold,fold2,eval,FULL,S12_c,shoulder,,,,,,,0.0721011161804199,0.3955899614539325,0.6073386639964297,0.3162239686588578,0.4764082768366143,3.157645258697125,2.374441002732008,1.1905266294320804,7.670205554611842,0.385135738260807,0.60733820275571,28.709725667395382,2.97508603189052
13921,MVLR,all_but_posvel,pos,3-fold,fold2,eval,FULL,S12_c,elbow,,,,,,,0.0721011161804199,0.3595056146368156,0.6362598440414715,0.2929785360335395,0.5005706873831924,0.8634602526115888,0.6992478989579033,0.921063148560895,4.6658787657322565,0.3490778790941858,0.6362597730137881,8.570225870091315,0.8367552308535826
13922,MVLR,all_but_posvel,pos,3-fold,fold2,eval,FULL,S14_c,shoulder,,,,,,,0.0721011161804199,0.4226107673284493,0.694983430651264,0.3375948951850314,0.5661132341550786,2.000453241005736,1.509223864825067,1.264615028965034,7.649858643637842,0.4175605635329243,0.6949823026487125,17.555744853135195,1.944845895070972
13923,MVLR,all_but_posvel,pos,3-fold,fold2,eval,FULL,S14_c,elbow,,,,,,,0.0721011161804199,0.3469781811986757,0.6468145749809964,0.2704840503340122,0.4909895978938585,0.5518505016933868,0.4258354010892994,1.3522068042997546,4.296021521678695,0.3463051233949853,0.6468092371234408,6.7985393900556375,0.5516260539440336
13924,MVLR,all_but_posvel,pos,3-fold,fold2,eval,FULL,S16_c,shoulder,,,,,,,0.0721011161804199,0.3228274873767147,0.4634370627393205,0.2660717556499826,0.3474815584804591,3.2554676558737827,2.549660095761271,0.9240017583758462,5.544181722228014,0.3213123989985405,0.4634367118100236,28.70135292276208,3.254007523126316
13925,MVLR,all_but_posvel,pos,3-fold,fold2,eval,FULL,S16_c,elbow,,,,,,,0.0721011161804199,0.3132690956928911,0.5136805927647783,0.260292393751843,0.3932747915103531,1.2338975649469923,0.993199815200796,0.780859237284095,7.893115800132922,0.3043681685081579,0.5136761613854967,12.717718991671704,1.2318995246046296
13926,MVLR,all_but_posvel,pos,3-fold,fold2,eval,FULL,S3_c,shoulder,,,,,,,0.0721011161804199,0.3788226468401132,0.6379690620174282,0.3060250987762575,0.4938154509392989,2.860079659518952,2.1184378599042524,1.1322868442408212,10.594015661532495,0.3783409571452276,0.6379673822920886,40.40993276204039,2.8459246229752373
13927,MVLR,all_but_posvel,pos,3-fold,fold2,eval,FULL,S3_c,elbow,,,,,,,0.0721011161804199,0.2879188297525887,0.5154843529236497,0.231989710559752,0.3967647739956353,0.9581675782880232,0.7192508525640028,0.8397417859256714,5.880848854971021,0.2865844813745267,0.5154834265110947,14.416979576510425,0.9480070726832068
13928,MVLR,all_but_posvel,pos,3-fold,fold2,eval,FULL,S5_c,shoulder,,,,,,,0.0721011161804199,0.3550166376046238,0.5181940486412477,0.2901544139093087,0.4116555614016798,3.290805768844931,2.5087927060223354,1.105765563973533,6.278817030353767,0.3540757721188887,0.5181940065679105,30.987854961270912,3.271948551387704
13929,MVLR,all_but_posvel,pos,3-fold,fold2,eval,FULL,S5_c,elbow,,,,,,,0.0721011161804199,0.3273335020046999,0.555798383917556,0.2701300653871158,0.407220873892382,1.095064252652865,0.8736634046625443,1.0269596791845332,12.151410234094584,0.3000129129701896,0.5557968688584126,13.210203050561038,1.091311261475426
13930,MVLR,all_but_posvel,pos,3-fold,fold2,eval,FULL,S9_c,shoulder,,,,,,,0.0721011161804199,0.3701277651786949,0.5971741836399659,0.2984854992622068,0.4865203523113398,2.160491269662322,1.6802029216167254,1.086426642803305,4.707436315991609,0.3679254057266515,0.5971737396321934,10.072869314452529,2.056887825918785
13931,MVLR,all_but_posvel,pos,3-fold,fold2,eval,FULL,S9_c,elbow,,,,,,,0.0721011161804199,0.3853265299801831,0.567017786504905,0.3173508285444622,0.4094588018887628,0.7253993597705282,0.6082875880958675,0.8380118949810064,8.66446821447151,0.3428286861440939,0.567017630832829,3.98796914273788,0.6963477818987868
13932,MVLR,all_but_posvel,pos,3-fold,fold3,train,FULL,S02_a,shoulder,,,,,,,0.0704474449157714,0.3110548942944293,0.5570432959901355,0.2851618535947148,0.4658255258503097,1.826337490755881,1.3913637926723763,0.5827588682702614,2.3589342636362254,0.1256281128569971,0.5570432899173726,8.6436731857372,1.5250687774794167
13933,MVLR,all_but_posvel,pos,3-fold,fold3,train,FULL,S02_a,elbow,,,,,,,0.0704474449157714,0.1746727342967607,0.7169717402249857,0.1511030407566103,0.5889377871994489,0.7726445261561484,0.5865037811544195,0.4523266677098903,3.2046817251823123,0.1299107086551605,0.7169715488026285,3.2417129589702385,0.5614184990940413
13934,MVLR,all_but_posvel,pos,3-fold,fold3,train,FULL,S03_a,shoulder,,,,,,,0.0704474449157714,0.2238844906674436,0.8644598588591514,0.1982182095846335,0.7563464330179436,2.207204228582768,1.6772226384549838,0.4465142692645908,4.084070477744362,0.2229007993480513,0.8644598576044181,18.240253674173317,2.206475607254877
13935,MVLR,all_but_posvel,pos,3-fold,fold3,train,FULL,S03_a,elbow,,,,,,,0.0704474449157714,0.3628504740681067,1.258523699674399,0.2605565621953257,1.0637595865007603,0.8749393287416277,0.6422039382467286,0.9890711653202928,3.969034388533754,0.2947370136255801,1.2585236802381794,8.311194462444481,0.6473480707663098
13936,MVLR,all_but_posvel,pos,3-fold,fold3,train,FULL,S05_a,shoulder,,,,,,,0.0704474449157714,0.1832808731848031,0.6308711845008329,0.1474798860715674,0.5261645469550577,1.6609332651098727,1.156082096587444,0.5935108696644086,3.269441568585896,0.1608516822917179,0.6308711765309484,9.833705258652332,1.6427874696946407
13937,MVLR,all_but_posvel,pos,3-fold,fold3,train,FULL,S05_a,elbow,,,,,,,0.0704474449157714,0.4304593410773447,0.968470589598837,0.3639507325351386,0.7614881045281711,0.8054272309529455,0.7018378908534816,1.1813854233275545,5.4460174464409095,0.2303173305648954,0.9684705105016852,3.183041665362332,0.4061913407816411
13938,MVLR,all_but_posvel,pos,3-fold,fold3,train,FULL,S06_a,shoulder,,,,,,,0.0704474449157714,0.2125061481941713,0.6241348100666666,0.1832013160430345,0.5449752951110556,1.853725105967986,1.399514858349808,0.4351809945504736,2.8321343211830774,0.1106649766123727,0.6241347849623184,11.077150334106785,1.6765578559603058
13939,MVLR,all_but_posvel,pos,3-fold,fold3,train,FULL,S06_a,elbow,,,,,,,0.0704474449157714,0.1724127107494401,0.9936204361545546,0.1451762118870903,0.8379730411334806,0.8000735208034879,0.5819440685516465,0.5559219149215859,3.7708154799346314,0.1669683938817622,0.993620396788738,3.5661805712084806,0.678865740311186
13940,MVLR,all_but_posvel,pos,3-fold,fold3,train,FULL,S09_a,shoulder,,,,,,,0.0704474449157714,0.1778941161047315,0.7880324315032364,0.1498669928665752,0.634473945791998,2.8552465123548867,2.1919894080092748,0.4615094540729182,3.5868398324259205,0.1756464790955044,0.7880323826751559,15.002764017542969,2.8261006634645063
13941,MVLR,all_but_posvel,pos,3-fold,fold3,train,FULL,S09_a,elbow,,,,,,,0.0704474449157714,0.2560627397101547,1.128004365298809,0.2240696553316166,0.9156949327453996,0.9746060243491792,0.7849149865169746,0.7746919526137581,5.568160176284809,0.2323391022696282,1.1280042740544758,7.593063060669817,0.9691189686007088
13942,MVLR,all_but_posvel,pos,3-fold,fold3,train,FULL,S10_c,shoulder,,,,,,,0.0704474449157714,0.4414714811659496,0.6884271682377793,0.3533480701883108,0.5282954142336639,3.191394900897844,2.39078990144963,1.3569375769951804,8.573230231639528,0.4076113037265333,0.6884239536249985,35.22328692520076,2.9863622045014626
13943,MVLR,all_but_posvel,pos,3-fold,fold3,train,FULL,S10_c,elbow,,,,,,,0.0704474449157714,0.3715986069487361,0.6191981309967151,0.3060792755523884,0.4411667719015827,0.8228627864445834,0.6046857399430406,1.0711300149544296,13.383694333252262,0.3598632032290581,0.6191940559775208,14.989444427564957,0.8226225703780933
13944,MVLR,all_but_posvel,pos,3-fold,fold3,train,FULL,S11_c,shoulder,,,,,,,0.0704474449157714,0.4363029356534275,0.732700302598366,0.3450911982996306,0.5529893994498082,2.7860252597530013,1.96742277828125,1.3382010627113716,10.368623594782932,0.4002904027176195,0.7326977894458916,36.40410169258683,2.6348814195735137
13945,MVLR,all_but_posvel,pos,3-fold,fold3,train,FULL,S11_c,elbow,,,,,,,0.0704474449157714,0.2977253345588149,0.6113492086433285,0.2383570557393131,0.4321015583122946,0.7781582324258183,0.5260131947315794,0.8824033300345573,9.108298544709491,0.2877772379935186,0.6113489386627841,14.998074141266208,0.7778558699550159
